start_node,finish_node,lengthm,speed,st_astext,road_type,last_updated
29431527,29451060,230.623947353753,38,"LINESTRING(32.8265316 39.9154075,32.829181 39.9158227)",primary,2019-05-13 23:27:39.084+00
27046657,2355905380,32.9520250460996,92,"LINESTRING(32.7635457 39.9078881,32.7631601 39.9078699)",trunk,2019-05-13 22:59:09.913+00
288704308,288704314,409.786048349078,87,"LINESTRING(32.8114487 39.9121038,32.8068635 39.9110029)",trunk,2019-05-13 23:04:16.088+00
29474308,29474307,510.319824851024,66,"LINESTRING(32.7467196 39.9070375,32.7526948 39.9072706)",trunk,2019-05-13 23:04:16.203+00
2341574950,149002866,494.853912388852,92,"LINESTRING(32.7953731 39.9091401,32.7895787 39.908916)",trunk,2019-05-13 23:04:16.922+00
818678211,276961615,97.6355580583141,76,"LINESTRING(32.816145 39.9131697,32.8150475 39.91292)",trunk,2019-05-13 23:04:20.903+00
3548377656,4813712988,61.0831635027956,64,"LINESTRING(32.6705721 39.8897581,32.670032 39.8893975)",trunk,2019-05-13 23:04:21.014+00
276961615,818678177,222.027702454593,64,"LINESTRING(32.8150475 39.91292,32.8125517 39.9123523)",trunk,2019-05-13 23:04:21.014+00
493137194,2189335636,6.62878216322816,61,"LINESTRING(32.655337 39.879222,32.6552794 39.879182)",trunk,2019-05-13 23:04:22.762+00
29474483,2005992836,458.738622204086,74,"LINESTRING(32.4309942 39.7502272,32.4261035 39.7485299)",trunk,2019-05-13 23:28:16.884+00
112362597,112362621,189.799524102888,84,"LINESTRING(32.1959897 39.6298455,32.1971898 39.6312805)",trunk,2019-05-13 23:28:18.307+00
2204798474,309903632,318.345147929095,105,"LINESTRING(32.5840397 39.8347179,32.5817709 39.8324461)",trunk,2019-05-13 23:28:24.643+00
112363877,112364092,755.888787413983,83,"LINESTRING(32.2232333 39.6616754,32.2281015 39.667347)",trunk,2019-05-13 23:05:34.031+00
164555462,4754236193,60.2038142513314,18,"LINESTRING(32.8439533 39.915185,32.8432651 39.9153055)",primary,2019-05-06 11:57:24.673+00
4755283202,276961400,89.3194956805965,69,"LINESTRING(32.8345353 39.9161055,32.8355826 39.9161084)",primary,2019-05-13 23:05:12.149+00
112361086,112361172,164.726320048384,71,"LINESTRING(32.1670251 39.5863175,32.1684254 39.5873324)",trunk,2019-05-13 23:08:21.32+00
164555561,4754236192,216.942435463349,50,"LINESTRING(32.8486566 39.914424,32.84617 39.914835)",primary,2019-05-14 00:44:02.321+00
2354783599,277130708,89.1234452700836,56,"LINESTRING(32.8403052 39.9157121,32.8413279 39.9155474)",primary,2019-05-14 00:17:41.978+00
112365522,112365564,168.653498277156,80,"LINESTRING(32.2698583 39.7010938,32.2714881 39.7019471)",trunk,2019-05-14 00:22:53.077+00
27047865,2204797204,989.098459558189,98,"LINESTRING(32.3706239 39.7296938,32.3600427 39.7261023)",trunk,2019-05-14 00:43:50.03+00
309701991,309701992,54.3350776728449,87,"LINESTRING(32.6965017 39.9047867,32.6971133 39.9049233)",trunk,2019-05-13 23:29:32.714+00
112373653,1499966819,38.7273459949081,76,"LINESTRING(32.5794032 39.8297571,32.5796892 39.8300274)",trunk,2019-05-14 00:22:54.965+00
112366177,112366227,145.937113662659,97,"LINESTRING(32.2914132 39.7117121,32.2928632 39.7124037)",trunk,2019-05-14 00:44:17.573+00
112370053,112370090,137.397531159645,93,"LINESTRING(32.4590898 39.7595205,32.4605664 39.7600087)",trunk,2019-05-13 23:29:37.41+00
309701988,2358235549,16.2099129703512,77,"LINESTRING(32.6952794 39.9043993,32.6954477 39.904467)",trunk,2019-05-13 23:29:39.98+00
1516644684,27047863,484.983876627759,83,"LINESTRING(32.4542158 39.7580272,32.4490099 39.7562933)",trunk,2019-05-13 23:59:07.444+00
29431548,27046633,218.072932409001,92,"LINESTRING(32.8265067 39.9154845,32.8240306 39.9149952)",primary,2019-05-14 00:06:39.091+00
29451062,29431527,217.794599539688,71,"LINESTRING(32.8240575 39.9149223,32.8265316 39.9154075)",primary,2019-05-13 23:44:08.025+00
2389806711,2486055361,136.745074113648,69,"LINESTRING(32.6735614 39.8913775,32.6748266 39.8921325)",trunk,2019-05-13 23:05:39.391+00
29474503,29474504,404.25469330061,76,"LINESTRING(32.2662184 39.6990739,32.2626735 39.6966702)",trunk,2019-05-13 22:38:02.652+00
288241819,29474314,41.0828842473694,48,"LINESTRING(32.7107431 39.9055556,32.7112239 39.9055774)",trunk,2019-05-14 00:32:14.716+00
27046659,27046661,955.583570101536,74,"LINESTRING(32.7563682 39.907592,32.7451815 39.9071262)",trunk,2019-05-14 00:32:16.981+00
29474484,1914127490,885.486433906699,87,"LINESTRING(32.421579 39.7469596,32.4120887 39.7437708)",trunk,2019-05-14 00:32:21.39+00
29474381,29474382,466.726315492962,82,"LINESTRING(32.6146048 39.8577135,32.6096856 39.855881)",trunk,2019-05-14 00:32:22.232+00
1499966799,112373653,615.02776378861,75,"LINESTRING(32.5750309 39.8253619,32.5794032 39.8297571)",trunk,2019-05-13 23:31:26.758+00
112368242,112368321,316.928639055923,80,"LINESTRING(32.3920833 39.7367937,32.3954765 39.7379405)",trunk,2019-05-14 00:44:24.225+00
1037719785,1037721738,241.050391715779,95,"LINESTRING(32.1793618 39.6035815,32.1781526 39.6016241)",trunk,2019-05-13 23:07:58.987+00
112372226,2381256502,119.015598989428,88,"LINESTRING(32.5403964 39.8006155,32.5414296 39.8013335)",trunk,2019-05-14 00:33:39.716+00
2389806673,2389806665,55.5932668760299,93,"LINESTRING(32.69436 39.9041499,32.6938089 39.903883)",trunk,2019-05-13 23:32:22.512+00
5038990085,164616883,120.547480785978,59,"LINESTRING(32.6428874 39.8706208,32.6418498 39.8698852)",trunk,2019-05-13 23:32:26.149+00
2389806701,2389806709,33.8209613986577,80,"LINESTRING(32.6928394 39.9031647,32.693152 39.9033518)",trunk,2019-05-13 23:42:55.84+00
29474515,1421882238,165.126561553791,91,"LINESTRING(32.1708012 39.5898803,32.1696623 39.5886824)",trunk,2019-05-13 23:17:08.112+00
2381256509,1995887124,631.443695046493,81,"LINESTRING(32.5989194 39.8496098,32.5943253 39.8451593)",trunk,2019-05-13 23:28:58.867+00
112366227,112366246,72.3054993861125,97,"LINESTRING(32.2928632 39.7124037,32.2936014 39.7127205)",trunk,2019-05-14 00:12:59.708+00
308856723,308856735,438.428347344199,66,"LINESTRING(32.6389233 39.8675717,32.6427233 39.870225)",trunk,2019-05-14 00:07:19.982+00
309677143,4420623586,56.1253754779938,62,"LINESTRING(32.8062032 39.9106759,32.8068309 39.9108274)",trunk,2019-05-13 23:32:50.127+00
308856735,4510939415,106.228635532797,49,"LINESTRING(32.6427233 39.870225,32.6436326 39.8708774)",trunk,2019-05-13 23:50:10.258+00
112370090,112370104,69.8189137715759,97,"LINESTRING(32.4605664 39.7600087,32.4613298 39.760232)",trunk,2019-05-13 23:31:25.585+00
2204797095,29474488,95.9546420595744,85,"LINESTRING(32.3529666 39.7243528,32.3518719 39.7241637)",trunk,2019-05-13 23:20:02.694+00
277130708,4755304977,186.112411135236,56,"LINESTRING(32.8413279 39.9155474,32.8434629 39.9152011)",primary,2019-05-14 00:17:46.177+00
112361327,112361479,126.777510430485,81,"LINESTRING(32.1710699 39.5899224,32.1718514 39.5908905)",trunk,2019-05-13 23:06:25.264+00
123588403,293950229,83.4047689084395,77,"LINESTRING(32.6990144 39.9052515,32.6980417 39.905175)",trunk,2019-05-13 23:04:17.287+00
2355882602,2341574950,74.3786216733407,57,"LINESTRING(32.7962437 39.9091784,32.7953731 39.9091401)",trunk,2019-05-13 23:06:30.523+00
29431547,143021815,99.4016963302748,53,"LINESTRING(32.8335458 39.9162132,32.8323809 39.9161839)",primary,2019-05-13 23:06:33.496+00
29474289,2360960881,819.115782621401,49,"LINESTRING(32.6655013 39.8863264,32.6584094 39.8813615)",trunk,2019-05-13 23:06:34.074+00
29474306,29474305,301.168845753046,75,"LINESTRING(32.7574676 39.9074469,32.7609941 39.9075818)",trunk,2019-05-13 23:33:37.285+00
2341574945,2840342495,195.861832926096,52,"LINESTRING(32.7951513 39.9089731,32.7974445 39.9090649)",trunk,2019-05-13 23:06:34.971+00
2189335621,4515097348,168.413807935025,61,"LINESTRING(32.6518725 39.8768158,32.6504092 39.8757995)",trunk,2019-05-13 22:52:20.231+00
112370188,112370483,998.631085064793,87,"LINESTRING(32.4653082 39.7612354,32.4764631 39.7639055)",trunk,2019-05-14 00:45:03.114+00
2186060549,112359808,224.327018269097,66,"LINESTRING(32.1504881 39.5785817,32.1527689 39.5795715)",trunk,2019-05-13 23:37:15.768+00
243776389,112358981,419.336488713028,45,"LINESTRING(32.1461125 39.5766459,32.1503553 39.5785241)",trunk,2019-05-13 23:36:32.446+00
4515097348,2189335607,127.438409643724,58,"LINESTRING(32.6504092 39.8757995,32.6493019 39.8750305)",trunk,2019-05-13 23:35:25.23+00
1914093310,112371723,119.514526811492,107,"LINESTRING(32.5204849 39.7877148,32.5216097 39.7883537)",trunk,2019-05-13 23:58:10.123+00
27047875,1037719785,986.587536685851,71,"LINESTRING(32.1843112 39.6115929,32.1793618 39.6035815)",trunk,2019-05-13 23:34:40.473+00
27047871,3439221834,52.4974063848312,63,"LINESTRING(32.2408433 39.6816205,32.240423 39.6812766)",trunk,2019-05-13 23:20:52.846+00
112371357,112371557,631.584409660884,97,"LINESTRING(32.5091732 39.7812887,32.5151164 39.7846655)",trunk,2019-05-13 23:18:17.87+00
112369745,112369861,441.917548266249,96,"LINESTRING(32.4481315 39.7558105,32.4528599 39.7574171)",trunk,2019-05-13 23:31:25.587+00
112366413,112366709,852.715084800011,96,"LINESTRING(32.2991215 39.7143487,32.3088148 39.7161405)",trunk,2019-05-13 22:56:26.691+00
112368890,112368919,187.564768141067,87,"LINESTRING(32.4129249 39.7438638,32.4149297 39.7445487)",trunk,2019-05-14 00:21:28.661+00
2204797568,112369745,242.934124738486,89,"LINESTRING(32.4455305 39.7549303,32.4481315 39.7558105)",trunk,2019-05-13 23:47:49.888+00
112365346,112365434,169.077983822298,93,"LINESTRING(32.2660231 39.6987005,32.2675081 39.6997038)",trunk,2019-05-13 23:01:55.22+00
3557134123,2486055393,72.5716630073134,77,"LINESTRING(32.6845387 39.8982676,32.683867 39.8978671)",trunk,2019-05-13 23:06:58.16+00
29285802,29285806,64.6885415572242,62,"LINESTRING(32.7857614 39.9085773,32.7865188 39.9086074)",trunk,2019-05-13 23:06:58.515+00
29474305,2313532932,165.547496803068,72,"LINESTRING(32.7609941 39.9075818,32.7629316 39.9076695)",trunk,2019-05-13 23:29:12.691+00
29289705,29431548,231.591729728443,75,"LINESTRING(32.8291633 39.9159159,32.8265067 39.9154845)",primary,2019-05-13 23:23:27.996+00
112373249,2356211495,10.8706046673476,91,"LINESTRING(32.5705414 39.8214771,32.5706336 39.8215445)",trunk,2019-05-14 00:28:19.369+00
123588065,123588128,128.444350985663,63,"LINESTRING(32.7045814 39.9055002,32.7030779 39.905436)",trunk,2019-05-13 23:35:24.167+00
143021815,143021804,148.647312505277,88,"LINESTRING(32.8323809 39.9161839,32.8306448 39.9160655)",primary,2019-05-13 23:35:24.283+00
27046640,2341574933,84.218834407727,61,"LINESTRING(32.7839073 39.9086528,32.7829213 39.9086126)",trunk,2019-05-13 23:35:25.108+00
