segment_id,start_node,finish_node,lengthm,road_type,speed,st_astext
1235,2389806721,112102785,327.68405651274,trunk,91,"LINESTRING(32.6757546 39.8927592,32.6787748 39.8945799)"
1236,112102785,112102996,147.191438080632,trunk,90,"LINESTRING(32.6787748 39.8945799,32.6801279 39.8954012)"
1237,112102996,2471614594,280.798231446675,trunk,78,"LINESTRING(32.6801279 39.8954012,32.6827072 39.89697)"
1238,2471614594,2389806677,40.970972504431,trunk,84,"LINESTRING(32.6827072 39.89697,32.6830855 39.897197)"
1239,2389806677,2486055376,93.2891574257096,trunk,86,"LINESTRING(32.6830855 39.897197,32.683951 39.8977098)"
1240,2486055376,2389806716,70.0031650743941,trunk,74,"LINESTRING(32.683951 39.8977098,32.6845867 39.8981079)"
1241,2389806716,2389806699,30.7174948939467,trunk,78,"LINESTRING(32.6845867 39.8981079,32.6848651 39.8982831)"
1242,2389806699,2341629039,155.50352830182,trunk,82,"LINESTRING(32.6848651 39.8982831,32.6862744 39.8991701)"
1243,2341629039,2358235511,72.4266659620163,trunk,82,"LINESTRING(32.6862744 39.8991701,32.6869338 39.8995804)"
1244,2358235511,112071580,36.3326714991377,trunk,74,"LINESTRING(32.6869338 39.8995804,32.6872601 39.8997904)"
1245,112071580,2358235512,196.793720163807,trunk,76,"LINESTRING(32.6872601 39.8997904,32.6891031 39.9008549)"
1246,2358235512,2389806691,20.7514490770956,trunk,74,"LINESTRING(32.6891031 39.9008549,32.6892922 39.9009723)"
1247,2389806691,309701983,169.653266032251,trunk,81,"LINESTRING(32.6892922 39.9009723,32.6908382 39.9019321)"
1249,309701983,2389806684,82.9750436856142,trunk,81,"LINESTRING(32.6908382 39.9019321,32.6915973 39.9023987)"
1250,2389806684,2389806703,55.5473913841585,trunk,77,"LINESTRING(32.6915973 39.9023987,32.6921045 39.902712)"
1251,2389806703,2389806701,80.3971052180618,trunk,82,"LINESTRING(32.6921045 39.902712,32.6928394 39.9031647)"
1252,2389806701,2389806709,33.8209613986577,trunk,80,"LINESTRING(32.6928394 39.9031647,32.693152 39.9033518)"
1253,2389806709,2389806687,96.4689849670916,trunk,91,"LINESTRING(32.693152 39.9033518,32.6940625 39.9038664)"
1254,2389806687,2389806702,65.0947953139495,trunk,74,"LINESTRING(32.6940625 39.9038664,32.6947164 39.9041682)"
1255,2389806702,309701988,54.4667024375858,trunk,81,"LINESTRING(32.6947164 39.9041682,32.6952794 39.9043993)"
1256,309701988,2358235549,16.2099129703512,trunk,77,"LINESTRING(32.6952794 39.9043993,32.6954477 39.904467)"
1257,2358235549,309701991,96.6784108978478,trunk,81,"LINESTRING(32.6954477 39.904467,32.6965017 39.9047867)"
1258,309701991,309701992,54.3350776728449,trunk,87,"LINESTRING(32.6965017 39.9047867,32.6971133 39.9049233)"
1259,309701992,309701993,56.526656946602,trunk,70,"LINESTRING(32.6971133 39.9049233,32.6977617 39.9050283)"
1260,309701993,309701994,59.7227136958072,trunk,71,"LINESTRING(32.6977617 39.9050283,32.698455 39.9051033)"
1261,309701994,309701995,63.2055058602906,trunk,69,"LINESTRING(32.698455 39.9051033,32.6991933 39.9051517)"
1262,309701995,226169218,716.675095936681,trunk,76,"LINESTRING(32.6991933 39.9051517,32.7075881 39.905418)"
1263,226169218,4790795163,29.381444046842,trunk,80,"LINESTRING(32.7075881 39.905418,32.707932 39.905433)"
1264,4790795163,288241819,240.16884897531,trunk,67,"LINESTRING(32.707932 39.905433,32.7107431 39.9055556)"
1265,288241819,29474314,41.0828842473694,trunk,48,"LINESTRING(32.7107431 39.9055556,32.7112239 39.9055774)"
1266,29474314,288241806,41.8939977007201,trunk,59,"LINESTRING(32.7112239 39.9055774,32.7117145 39.9055952)"
1267,288241806,62719584,242.345870773859,trunk,61,"LINESTRING(32.7117145 39.9055952,32.7145525 39.9056981)"
1268,62719584,29474313,409.356975661719,trunk,64,"LINESTRING(32.7145525 39.9056981,32.7193463 39.9058719)"
1269,29474313,2341629263,179.268370614201,trunk,70,"LINESTRING(32.7193463 39.9058719,32.7214453 39.9059533)"
1270,2341629263,29474312,334.203556077779,trunk,80,"LINESTRING(32.7214453 39.9059533,32.7253584 39.906105)"
1271,29474312,2272351637,324.468924424887,trunk,74,"LINESTRING(32.7253584 39.906105,32.7291541 39.9062974)"
1272,2272351637,29474311,213.579165897846,trunk,84,"LINESTRING(32.7291541 39.9062974,32.7316526 39.906424)"
1273,29474311,226478511,294.885601874068,trunk,75,"LINESTRING(32.7316526 39.906424,32.7351079 39.9065111)"
1274,226478511,29474310,213.095916440723,trunk,80,"LINESTRING(32.7351079 39.9065111,32.7376001 39.9066448)"
1275,29474310,29474309,300.551492596937,trunk,78,"LINESTRING(32.7376001 39.9066448,32.7411178 39.9068012)"
1276,29474309,29474308,478.535149486498,trunk,80,"LINESTRING(32.7411178 39.9068012,32.7467196 39.9070375)"
1277,29474308,29474307,510.319824851024,trunk,66,"LINESTRING(32.7467196 39.9070375,32.7526948 39.9072706)"
1278,29474307,148985942,314.889983179897,trunk,63,"LINESTRING(32.7526948 39.9072706,32.7563827 39.9073997)"
1279,148985942,29474306,92.6860744108559,trunk,88,"LINESTRING(32.7563827 39.9073997,32.7574676 39.9074469)"
1280,29474306,29474305,301.168845753046,trunk,75,"LINESTRING(32.7574676 39.9074469,32.7609941 39.9075818)"
1281,29474305,2313532932,165.547496803068,trunk,72,"LINESTRING(32.7609941 39.9075818,32.7629316 39.9076695)"
1282,2313532932,2313532972,13.3003094484754,trunk,62,"LINESTRING(32.7629316 39.9076695,32.7630871 39.9076784)"
1283,2313532972,2313532969,69.2931109551652,trunk,36,"LINESTRING(32.7630871 39.9076784,32.7638982 39.9077135)"
1284,2313532969,29474304,44.9027550009471,trunk,72,"LINESTRING(32.7638982 39.9077135,32.7644237 39.9077376)"
1285,29474304,2189698801,58.2597663368035,trunk,65,"LINESTRING(32.7644237 39.9077376,32.7651061 39.9077602)"
1286,2189698801,2189698802,246.019335166276,trunk,80,"LINESTRING(32.7651061 39.9077602,32.7679884 39.9078431)"
1287,2189698802,2378421843,0.316374930380313,trunk,77,"LINESTRING(32.7679884 39.9078431,32.7679921 39.9078433)"
1288,2378421843,309868104,101.881289442268,trunk,60,"LINESTRING(32.7679921 39.9078433,32.769184 39.9079032)"
1289,309868104,29474302,548.764185273356,trunk,51,"LINESTRING(32.769184 39.9079032,32.7756086 39.9081659)"
1290,29474302,2360907296,614.071849780936,trunk,67,"LINESTRING(32.7756086 39.9081659,32.7827976 39.9084629)"
1291,2360907296,29285800,28.4905004208136,trunk,73,"LINESTRING(32.7827976 39.9084629,32.7831308 39.9084809)"
1292,29285800,2840186012,28.106953691975,trunk,43,"LINESTRING(32.7831308 39.9084809,32.7834596 39.9084977)"
1293,2840186012,3445223330,91.2684739364848,trunk,52,"LINESTRING(32.7834596 39.9084977,32.784529 39.9085261)"
1294,3445223330,29285802,105.270809777251,trunk,62,"LINESTRING(32.784529 39.9085261,32.7857614 39.9085773)"
1295,29285802,29285806,64.6885415572242,trunk,62,"LINESTRING(32.7857614 39.9085773,32.7865188 39.9086074)"
1296,29285806,29285825,192.854175626206,trunk,55,"LINESTRING(32.7865188 39.9086074,32.7887768 39.9086974)"
1297,29285825,2341574939,91.3420824986982,trunk,71,"LINESTRING(32.7887768 39.9086974,32.7898459 39.9087451)"
1298,2341574939,2840342490,60.1785586039128,trunk,64,"LINESTRING(32.7898459 39.9087451,32.7905489 39.908791)"
1299,2840342490,2840342480,323.80485631972,trunk,59,"LINESTRING(32.7905489 39.908791,32.7943404 39.908938)"
1300,2840342480,2341574945,69.2748092338369,trunk,67,"LINESTRING(32.7943404 39.908938,32.7951513 39.9089731)"
1301,2341574945,2840342495,195.861832926096,trunk,52,"LINESTRING(32.7951513 39.9089731,32.7974445 39.9090649)"
1302,2840342495,2189830341,29.3360781204099,trunk,68,"LINESTRING(32.7974445 39.9090649,32.7977872 39.9090873)"
1303,2189830341,2985970611,121.480680266121,trunk,54,"LINESTRING(32.7977872 39.9090873,32.7991983 39.9092355)"
1304,2985970611,29431511,176.108456509673,trunk,58,"LINESTRING(32.7991983 39.9092355,32.8012157 39.9095727)"
1305,29431511,2355882612,155.681144433938,trunk,38,"LINESTRING(32.8012157 39.9095727,32.8029852 39.9099161)"
1306,2355882612,4420623573,152.600558356536,trunk,67,"LINESTRING(32.8029852 39.9099161,32.8047036 39.9102982)"
1307,4420623573,309677143,134.622591489044,trunk,34,"LINESTRING(32.8047036 39.9102982,32.8062032 39.9106759)"
1308,309677143,4420623586,56.1253754779938,trunk,62,"LINESTRING(32.8062032 39.9106759,32.8068309 39.9108274)"
1309,4420623586,293438432,139.956446555287,trunk,43,"LINESTRING(32.8068309 39.9108274,32.8083955 39.9112068)"
1310,293438432,4633592239,102.998809187049,trunk,43,"LINESTRING(32.8083955 39.9112068,32.80955 39.9114785)"
1311,4633592239,4633586422,54.1109591197237,trunk,43,"LINESTRING(32.80955 39.9114785,32.8101565 39.9116213)"
1312,4633586422,308856792,51.5489051861389,trunk,43,"LINESTRING(32.8101565 39.9116213,32.8107343 39.9117573)"
1313,308856792,29431517,15.8056171573481,trunk,43,"LINESTRING(32.8107343 39.9117573,32.8109103 39.9118018)"
1314,29431517,818678129,150.203697121777,trunk,43,"LINESTRING(32.8109103 39.9118018,32.8125962 39.9121923)"
1315,818678129,29473991,98.3549115959285,trunk,43,"LINESTRING(32.8125962 39.9121923,32.8136994 39.9124499)"
1316,29473991,665879120,113.617273194727,trunk,44,"LINESTRING(32.8136994 39.9124499,32.8149743 39.9127462)"
1317,665879120,29431520,109.117545523032,trunk,59,"LINESTRING(32.8149743 39.9127462,32.8161987 39.9130308)"
1318,29431520,150546718,135.80649723794,trunk,42,"LINESTRING(32.8161987 39.9130308,32.8177283 39.9133702)"
1319,150546718,2189830516,39.9417316021101,primary,42,"LINESTRING(32.8177283 39.9133702,32.818176 39.9134756)"
1320,2189830516,29431523,168.57372747193,primary,42,"LINESTRING(32.818176 39.9134756,32.8200593 39.9139357)"
1321,29431523,4755276052,172.167526234628,primary,42,"LINESTRING(32.8200593 39.9139357,32.8219816 39.9144084)"
1322,4755276052,29451062,186.040003219618,primary,55,"LINESTRING(32.8219816 39.9144084,32.8240575 39.9149223)"
1323,29451062,29431527,217.794599539688,primary,71,"LINESTRING(32.8240575 39.9149223,32.8265316 39.9154075)"
1324,29431527,29451060,230.623947353753,primary,38,"LINESTRING(32.8265316 39.9154075,32.829181 39.9158227)"
1325,29451060,4755276057,123.431465085383,primary,71,"LINESTRING(32.829181 39.9158227,32.8306179 39.9159554)"
1326,4755276057,2271280445,67.9335416054615,primary,50,"LINESTRING(32.8306179 39.9159554,32.8314115 39.9160079)"
1327,2271280445,29431530,85.2504000152894,primary,54,"LINESTRING(32.8314115 39.9160079,32.8324096 39.9160498)"
1328,29431530,4755283202,181.39603329362,primary,56,"LINESTRING(32.8324096 39.9160498,32.8345353 39.9161055)"
1329,4755283202,276961400,89.3194956805965,primary,69,"LINESTRING(32.8345353 39.9161055,32.8355826 39.9161084)"
1330,276961400,2422382723,56.4181073207713,primary,61,"LINESTRING(32.8355826 39.9161084,32.8362441 39.916104)"
1331,2422382723,276961406,152.803365376825,primary,62,"LINESTRING(32.8362441 39.916104,32.8380307 39.9160006)"
1332,276961406,2354783623,45.7024475002714,primary,44,"LINESTRING(32.8380307 39.9160006,32.8385638 39.9159588)"
1333,2354783623,2354783612,56.2562881702725,primary,57,"LINESTRING(32.8385638 39.9159588,32.8392156 39.9158811)"
1334,2354783612,2354783599,94.8079347976662,primary,57,"LINESTRING(32.8392156 39.9158811,32.8403052 39.9157121)"
1335,2354783599,277130708,89.1234452700836,primary,56,"LINESTRING(32.8403052 39.9157121,32.8413279 39.9155474)"
1336,277130708,4755304977,186.112411135236,primary,56,"LINESTRING(32.8413279 39.9155474,32.8434629 39.9152011)"
1337,4755304977,2344081828,117.930206246375,primary,38,"LINESTRING(32.8434629 39.9152011,32.84481 39.9149618)"
1338,2344081828,4755304978,115.805242494852,primary,34,"LINESTRING(32.84481 39.9149618,32.846139 39.9147483)"
1339,4755304978,164555700,217.231737626126,primary,55,"LINESTRING(32.846139 39.9147483,32.8486301 39.914341)"
