segment_id,start_node,finish_node,lengthm,road_type,speed,st_astext
215,27047863,29474481,91.8477889939077,trunk,79,"LINESTRING(32.4490099 39.7562933,32.4480339 39.7559479)"
216,29474481,29474482,569.500348043718,trunk,74,"LINESTRING(32.4480339 39.7559479,32.4419328 39.753891)"
217,29474482,29474483,1020.01834546135,trunk,82,"LINESTRING(32.4419328 39.753891,32.4309942 39.7502272)"
218,29474483,2005992836,458.738622204086,trunk,74,"LINESTRING(32.4309942 39.7502272,32.4261035 39.7485299)"
219,2005992836,29474484,424.402144082788,trunk,94,"LINESTRING(32.4261035 39.7485299,32.421579 39.7469596)"
220,29474484,1914127490,885.486433906699,trunk,87,"LINESTRING(32.421579 39.7469596,32.4120887 39.7437708)"
221,1914127490,29474485,148.618980436975,trunk,104,"LINESTRING(32.4120887 39.7437708,32.4104959 39.7432356)"
222,29474485,3723941728,211.055235575218,trunk,96,"LINESTRING(32.4104959 39.7432356,32.4082417 39.7424621)"
223,3723941728,3723941727,30.9544399376652,trunk,96,"LINESTRING(32.4082417 39.7424621,32.4079102 39.7423502)"
224,3723941727,1914127395,462.588366679085,trunk,83,"LINESTRING(32.4079102 39.7423502,32.4029501 39.7406888)"
225,1914127395,29474486,218.148248105256,trunk,89,"LINESTRING(32.4029501 39.7406888,32.4006139 39.7399003)"
226,29474486,1914127352,888.901263818208,trunk,78,"LINESTRING(32.4006139 39.7399003,32.3911151 39.7366519)"
227,1914127352,1914127326,688.731139434958,trunk,90,"LINESTRING(32.3911151 39.7366519,32.383744 39.7341552)"
228,1914127326,4150757722,875.74273555535,trunk,104,"LINESTRING(32.383744 39.7341552,32.3743777 39.7309703)"
229,4150757722,27047865,350.990170980083,trunk,75,"LINESTRING(32.3743777 39.7309703,32.3706239 39.7296938)"
230,27047865,2204797204,989.098459558189,trunk,98,"LINESTRING(32.3706239 39.7296938,32.3600427 39.7261023)"
231,2204797204,29474487,182.780388982334,trunk,78,"LINESTRING(32.3600427 39.7261023,32.3580439 39.7255203)"
232,29474487,2204797140,176.933030613245,trunk,78,"LINESTRING(32.3580439 39.7255203,32.3560841 39.7250105)"
233,2204797140,29474495,83.7078822101139,trunk,77,"LINESTRING(32.3560841 39.7250105,32.3551501 39.7247854)"
234,29474495,2204797102,135.304598624715,trunk,77,"LINESTRING(32.3551501 39.7247854,32.3536195 39.7244775)"
235,2204797102,2204797095,57.5339696828688,trunk,85,"LINESTRING(32.3536195 39.7244775,32.3529666 39.7243528)"
236,2204797095,29474488,95.9546420595744,trunk,85,"LINESTRING(32.3529666 39.7243528,32.3518719 39.7241637)"
237,29474488,1914127272,129.076579472221,trunk,85,"LINESTRING(32.3518719 39.7241637,32.3504077 39.7238822)"
238,1914127272,380974618,8.19059442357567,trunk,78,"LINESTRING(32.3504077 39.7238822,32.350315 39.7238637)"
239,380974618,29474489,279.507419601674,trunk,53,"LINESTRING(32.350315 39.7238637,32.3471307 39.7232979)"
