segment_id,start_node,end_node,given_length,road_type,speed,st_astext,startLat,startLon,endLat,endLon,dir,calc_length,distance_from_start
1249,309701983,2389806684,82.9750436856142,trunk,81,"LINESTRING(32.6908382 39.9019321,32.6915973 39.9023987)",39.9019321,32.6908382,39.9023987,32.6915973,2,82.9800474476219,61419.6053249698
1250,2389806684,2389806703,55.5473913841585,trunk,77,"LINESTRING(32.6915973 39.9023987,32.6921045 39.902712)",39.9023987,32.6915973,39.902712,32.6921045,2,55.5507411374613,61502.5853724174
1251,2389806703,2389806701,80.3971052180618,trunk,82,"LINESTRING(32.6921045 39.902712,32.6928394 39.9031647)",39.902712,32.6921045,39.9031647,32.6928394,2,80.4019535189816,61558.1361135549
1252,2389806701,2389806709,33.8209613986577,trunk,80,"LINESTRING(32.6928394 39.9031647,32.693152 39.9033518)",39.9031647,32.6928394,39.9033518,32.693152,2,33.8230009521691,61638.5380670739
1253,2389806709,2389806687,96.4689849670916,trunk,91,"LINESTRING(32.693152 39.9033518,32.6940625 39.9038664)",39.9033518,32.693152,39.9038664,32.6940625,2,96.4748024734219,61672.361068026
1254,2389806687,2389806702,65.0947953139495,trunk,74,"LINESTRING(32.6940625 39.9038664,32.6947164 39.9041682)",39.9038664,32.6940625,39.9041682,32.6947164,2,65.098720817923,61768.8358704995
1255,2389806702,309701988,54.4667024375858,trunk,81,"LINESTRING(32.6947164 39.9041682,32.6952794 39.9043993)",39.9041682,32.6947164,39.9043993,32.6952794,2,54.4699870205669,61833.9345913174
1256,309701988,2358235549,16.2099129703512,trunk,77,"LINESTRING(32.6952794 39.9043993,32.6954477 39.904467)",39.9043993,32.6952794,39.904467,32.6954477,2,16.2108904997753,61888.4045783379
1257,2358235549,309701991,96.6784108978478,trunk,81,"LINESTRING(32.6954477 39.904467,32.6965017 39.9047867)",39.904467,32.6954477,39.9047867,32.6965017,2,96.6842410334877,61904.6154688377
1258,309701991,309701992,54.3350776728449,trunk,87,"LINESTRING(32.6965017 39.9047867,32.6971133 39.9049233)",39.9047867,32.6965017,39.9049233,32.6971133,2,54.3383543182706,62001.2997098712
1259,309701992,309701993,56.526656946602,trunk,70,"LINESTRING(32.6971133 39.9049233,32.6977617 39.9050283)",39.9049233,32.6971133,39.9050283,32.6977617,2,56.530065753948,62055.6380641895
1260,309701993,309701994,59.7227136958072,trunk,71,"LINESTRING(32.6977617 39.9050283,32.698455 39.9051033)",39.9050283,32.6977617,39.9051033,32.698455,2,59.7263152395065,62112.1681299434
1261,309701994,309701995,63.2055058602906,trunk,69,"LINESTRING(32.698455 39.9051033,32.6991933 39.9051517)",39.9051033,32.698455,39.9051517,32.6991933,2,63.2093174317566,62171.8944451829
1262,309701995,226169218,716.675095936681,trunk,76,"LINESTRING(32.6991933 39.9051517,32.7075881 39.905418)",39.9051517,32.6991933,39.905418,32.7075881,2,716.718314613739,62235.1037626147
1263,226169218,4790795163,29.381444046842,trunk,80,"LINESTRING(32.7075881 39.905418,32.707932 39.905433)",39.905418,32.7075881,39.905433,32.707932,2,29.3832158778279,62951.8220772284
1264,4790795163,288241819,240.16884897531,trunk,67,"LINESTRING(32.707932 39.905433,32.7107431 39.9055556)",39.905433,32.707932,39.9055556,32.7107431,2,240.183332218807,62981.2052931063
1265,288241819,29474314,41.0828842473694,trunk,48,"LINESTRING(32.7107431 39.9055556,32.7112239 39.9055774)",39.9055556,32.7107431,39.9055774,32.7112239,2,41.0853617269371,63221.3886253251
1266,29474314,288241806,41.8939977007201,trunk,59,"LINESTRING(32.7112239 39.9055774,32.7117145 39.9055952)",39.9055774,32.7112239,39.9055952,32.7117145,2,41.8965240940154,63262.473987052
1267,288241806,62719584,242.345870773859,trunk,61,"LINESTRING(32.7117145 39.9055952,32.7145525 39.9056981)",39.9055952,32.7117145,39.9056981,32.7145525,2,242.360485301397,63304.370511146
1268,62719584,29474313,409.356975661719,trunk,64,"LINESTRING(32.7145525 39.9056981,32.7193463 39.9058719)",39.9056981,32.7145525,39.9058719,32.7193463,2,409.38166169732,63546.7309964474
1269,29474313,2341629263,179.268370614201,trunk,70,"LINESTRING(32.7193463 39.9058719,32.7214453 39.9059533)",39.9058719,32.7193463,39.9059533,32.7214453,2,179.279181289582,63956.1126581447
1270,2341629263,29474312,334.203556077779,trunk,80,"LINESTRING(32.7214453 39.9059533,32.7253584 39.906105)",39.9059533,32.7214453,39.906105,32.7253584,2,334.223710029889,64135.3918394343
1271,29474312,2272351637,324.468924424887,trunk,74,"LINESTRING(32.7253584 39.906105,32.7291541 39.9062974)",39.906105,32.7253584,39.9062974,32.7291541,2,324.488491335667,64469.6155494642
1272,2272351637,29474311,213.579165897846,trunk,84,"LINESTRING(32.7291541 39.9062974,32.7316526 39.906424)",39.9062974,32.7291541,39.906424,32.7316526,2,213.592045665888,64794.1040407999
1273,29474311,226478511,294.885601874068,trunk,75,"LINESTRING(32.7316526 39.906424,32.7351079 39.9065111)",39.906424,32.7316526,39.9065111,32.7351079,2,294.903384779695,65007.6960864658
1274,226478511,29474310,213.095916440723,trunk,80,"LINESTRING(32.7351079 39.9065111,32.7376001 39.9066448)",39.9065111,32.7351079,39.9066448,32.7376001,2,213.108767066686,65302.5994712455
1275,29474310,29474309,300.551492596937,trunk,78,"LINESTRING(32.7376001 39.9066448,32.7411178 39.9068012)",39.9066448,32.7376001,39.9068012,32.7411178,2,300.569617180827,65515.7082383121
1276,29474309,29474308,478.535149486498,trunk,80,"LINESTRING(32.7411178 39.9068012,32.7467196 39.9070375)",39.9068012,32.7411178,39.9070375,32.7467196,2,478.564007271851,65816.277855493
1277,29474308,29474307,510.319824851024,trunk,66,"LINESTRING(32.7467196 39.9070375,32.7526948 39.9072706)",39.9070375,32.7467196,39.9072706,32.7526948,2,510.350599392837,66294.8418627648
1278,29474307,148985942,314.889983179897,trunk,63,"LINESTRING(32.7526948 39.9072706,32.7563827 39.9073997)",39.9072706,32.7526948,39.9073997,32.7563827,2,314.908972438166,66805.1924621577
1279,148985942,29474306,92.6860744108559,trunk,88,"LINESTRING(32.7563827 39.9073997,32.7574676 39.9074469)",39.9073997,32.7563827,39.9074469,32.7574676,2,92.6916637909535,67120.1014345958
1280,29474306,29474305,301.168845753046,trunk,75,"LINESTRING(32.7574676 39.9074469,32.7609941 39.9075818)",39.9074469,32.7574676,39.9075818,32.7609941,2,301.187007566061,67212.7930983868
1281,29474305,2313532932,165.547496803068,trunk,72,"LINESTRING(32.7609941 39.9075818,32.7629316 39.9076695)",39.9075818,32.7609941,39.9076695,32.7629316,2,165.557480049092,67513.9801059528
1282,2313532932,2313532972,13.3003094484754,trunk,62,"LINESTRING(32.7629316 39.9076695,32.7630871 39.9076784)",39.9076695,32.7629316,39.9076784,32.7630871,2,13.3011115159424,67679.5375860019
1283,2313532972,2313532969,69.2931109551652,trunk,36,"LINESTRING(32.7630871 39.9076784,32.7638982 39.9077135)",39.9076784,32.7630871,39.9077135,32.7638982,2,69.2972896361347,67692.8386975179
1284,2313532969,29474304,44.9027550009471,trunk,72,"LINESTRING(32.7638982 39.9077135,32.7644237 39.9077376)",39.9077135,32.7638982,39.9077376,32.7644237,2,44.9054628356108,67762.135987154
1285,29474304,2189698801,58.2597663368035,trunk,65,"LINESTRING(32.7644237 39.9077376,32.7651061 39.9077602)",39.9077376,32.7644237,39.9077602,32.7651061,2,58.2632796583087,67807.0414499896
1286,2189698801,2189698802,246.019335166276,trunk,80,"LINESTRING(32.7651061 39.9077602,32.7679884 39.9078431)",39.9077602,32.7651061,39.9078431,32.7679884,2,246.034171219959,67865.3047296479
1287,2189698802,2378421843,0.316374930380313,trunk,77,"LINESTRING(32.7679884 39.9078431,32.7679921 39.9078433)",39.9078431,32.7679884,39.9078433,32.7679921,2,0.316394009187464,68111.3389008679
1288,2378421843,309868104,101.881289442268,trunk,60,"LINESTRING(32.7679921 39.9078433,32.769184 39.9079032)",39.9078433,32.7679921,39.9079032,32.769184,2,101.887433334488,68111.6552948771
1289,309868104,29474302,548.764185273356,trunk,51,"LINESTRING(32.769184 39.9079032,32.7756086 39.9081659)",39.9079032,32.769184,39.9081659,32.7756086,2,548.797278180084,68213.5427282116
1290,29474302,2360907296,614.071849780936,trunk,67,"LINESTRING(32.7756086 39.9081659,32.7827976 39.9084629)",39.9081659,32.7756086,39.9084629,32.7827976,2,614.108881028592,68762.3400063916
1291,2360907296,29285800,28.4905004208136,trunk,73,"LINESTRING(32.7827976 39.9084629,32.7831308 39.9084809)",39.9084629,32.7827976,39.9084809,32.7831308,2,28.4922185239595,69376.4488874202
1292,29285800,2840186012,28.106953691975,trunk,43,"LINESTRING(32.7831308 39.9084809,32.7834596 39.9084977)",39.9084809,32.7831308,39.9084977,32.7834596,2,28.1086486655573,69404.9411059442
1293,2840186012,3445223330,91.2684739364848,trunk,52,"LINESTRING(32.7834596 39.9084977,32.784529 39.9085261)",39.9084977,32.7834596,39.9085261,32.784529,2,91.2739778290059,69433.0497546097
1294,3445223330,29285802,105.270809777251,trunk,62,"LINESTRING(32.784529 39.9085261,32.7857614 39.9085773)",39.9085261,32.784529,39.9085773,32.7857614,2,105.277158072535,69524.3237324387
1295,29285802,29285806,64.6885415572242,trunk,62,"LINESTRING(32.7857614 39.9085773,32.7865188 39.9086074)",39.9085773,32.7857614,39.9086074,32.7865188,2,64.6924425622999,69629.6008905113
1296,29285806,29285825,192.854175626206,trunk,55,"LINESTRING(32.7865188 39.9086074,32.7887768 39.9086974)",39.9086074,32.7865188,39.9086974,32.7887768,2,192.8658055857,69694.2933330736
1297,29285825,2341574939,91.3420824986982,trunk,71,"LINESTRING(32.7887768 39.9086974,32.7898459 39.9087451)",39.9086974,32.7887768,39.9087451,32.7898459,2,91.3475908301411,69887.1591386593
1298,2341574939,2840342490,60.1785586039128,trunk,64,"LINESTRING(32.7898459 39.9087451,32.7905489 39.908791)",39.9087451,32.7898459,39.908791,32.7905489,2,60.1821876370756,69978.5067294894
1299,2840342490,2840342480,323.80485631972,trunk,59,"LINESTRING(32.7905489 39.908791,32.7943404 39.908938)",39.908791,32.7905489,39.908938,32.7943404,2,323.824383184257,70038.6889171265
1300,2840342480,2341574945,69.2748092338369,trunk,67,"LINESTRING(32.7943404 39.908938,32.7951513 39.9089731)",39.908938,32.7943404,39.9089731,32.7951513,2,69.2789868111317,70362.5133003108
1301,2341574945,2840342495,195.861832926096,trunk,52,"LINESTRING(32.7951513 39.9089731,32.7974445 39.9090649)",39.9089731,32.7951513,39.9090649,32.7974445,2,195.873644260623,70431.7922871219
1302,2840342495,2189830341,29.3360781204099,trunk,68,"LINESTRING(32.7974445 39.9090649,32.7977872 39.9090873)",39.9090649,32.7974445,39.9090873,32.7977872,2,29.3378472156298,70627.6659313825
1303,2189830341,2985970611,121.480680266121,trunk,54,"LINESTRING(32.7977872 39.9090873,32.7991983 39.9092355)",39.9090873,32.7977872,39.9092355,32.7991983,2,121.488006088267,70657.0037785981
1304,2985970611,29431511,176.108456509673,trunk,58,"LINESTRING(32.7991983 39.9092355,32.8012157 39.9095727)",39.9092355,32.7991983,39.9095727,32.8012157,2,176.119076628263,70778.4917846864
1305,29431511,2355882612,155.681144433938,trunk,38,"LINESTRING(32.8012157 39.9095727,32.8029852 39.9099161)",39.9095727,32.8012157,39.9099161,32.8029852,2,155.69053269529,70954.6108613147
1306,2355882612,4420623573,152.600558356536,trunk,67,"LINESTRING(32.8029852 39.9099161,32.8047036 39.9102982)",39.9099161,32.8029852,39.9102982,32.8047036,2,152.609760844927,71110.30139401
1307,4420623573,309677143,134.622591489044,trunk,34,"LINESTRING(32.8047036 39.9102982,32.8062032 39.9106759)",39.9102982,32.8047036,39.9106759,32.8062032,2,134.630709826543,71262.9111548549
1308,309677143,4420623586,56.1253754779938,trunk,62,"LINESTRING(32.8062032 39.9106759,32.8068309 39.9108274)",39.9106759,32.8062032,39.9108274,32.8068309,2,56.1287600862929,71397.5418646814
1309,4420623586,293438432,139.956446555287,trunk,43,"LINESTRING(32.8068309 39.9108274,32.8083955 39.9112068)",39.9108274,32.8068309,39.9112068,32.8083955,2,139.96488654783,71453.6706247677
1310,293438432,4633592239,102.998809187049,trunk,43,"LINESTRING(32.8083955 39.9112068,32.80955 39.9114785)",39.9112068,32.8083955,39.9114785,32.80955,2,103.005020470652,71593.6355113155
1311,4633592239,4633586422,54.1109591197237,trunk,43,"LINESTRING(32.80955 39.9114785,32.8101565 39.9116213)",39.9114785,32.80955,39.9116213,32.8101565,2,54.1142222498097,71696.6405317862
1312,4633586422,308856792,51.5489051861389,trunk,43,"LINESTRING(32.8101565 39.9116213,32.8107343 39.9117573)",39.9116213,32.8101565,39.9117573,32.8107343,2,51.5520138130447,71750.754754036
1313,308856792,29431517,15.8056171573481,trunk,43,"LINESTRING(32.8107343 39.9117573,32.8109103 39.9118018)",39.9117573,32.8107343,39.9118018,32.8109103,2,15.8065703059471,71802.306767849
1314,29431517,818678129,150.203697121777,trunk,43,"LINESTRING(32.8109103 39.9118018,32.8125962 39.9121923)",39.9118018,32.8109103,39.9121923,32.8125962,2,150.212755068837,71818.113338155
1315,818678129,29473991,98.3549115959285,trunk,43,"LINESTRING(32.8125962 39.9121923,32.8136994 39.9124499)",39.9121923,32.8125962,39.9124499,32.8136994,2,98.3608428319731,71968.3260932238
1316,29473991,665879120,113.617273194727,trunk,44,"LINESTRING(32.8136994 39.9124499,32.8149743 39.9127462)",39.9124499,32.8136994,39.9127462,32.8149743,2,113.624124818658,72066.6869360558
1317,665879120,29431520,109.117545523032,trunk,59,"LINESTRING(32.8149743 39.9127462,32.8161987 39.9130308)",39.9127462,32.8149743,39.9130308,32.8161987,2,109.124125793489,72180.3110608744
1318,29431520,150546718,135.80649723794,trunk,42,"LINESTRING(32.8161987 39.9130308,32.8177283 39.9133702)",39.9130308,32.8161987,39.9133702,32.8177283,2,135.81468697019,72289.4351866679
1319,150546718,2189830516,39.9417316021101,primary,42,"LINESTRING(32.8177283 39.9133702,32.818176 39.9134756)",39.9133702,32.8177283,39.9134756,32.818176,2,39.9441402651277,72425.2498736381
1320,2189830516,29431523,168.57372747193,primary,42,"LINESTRING(32.818176 39.9134756,32.8200593 39.9139357)",39.9134756,32.818176,39.9139357,32.8200593,2,168.583893213043,72465.1940139033
1321,29431523,4755276052,172.167526234628,primary,42,"LINESTRING(32.8200593 39.9139357,32.8219816 39.9144084)",39.9139357,32.8200593,39.9144084,32.8219816,2,172.177908697698,72633.7779071163
1322,4755276052,29451062,186.040003219618,primary,55,"LINESTRING(32.8219816 39.9144084,32.8240575 39.9149223)",39.9144084,32.8219816,39.9149223,32.8240575,2,186.051222254387,72805.955815814
1323,29451062,29431527,217.794599539688,primary,71,"LINESTRING(32.8240575 39.9149223,32.8265316 39.9154075)",39.9149223,32.8240575,39.9154075,32.8265316,2,217.807733517017,72992.0070380684
1324,29431527,29451060,230.623947353753,primary,38,"LINESTRING(32.8265316 39.9154075,32.829181 39.9158227)",39.9154075,32.8265316,39.9158227,32.829181,2,230.63785499748,73209.8147715854
1325,29451060,4755276057,123.431465085383,primary,71,"LINESTRING(32.829181 39.9158227,32.8306179 39.9159554)",39.9158227,32.829181,39.9159554,32.8306179,2,123.438908548479,73440.4526265829
1326,4755276057,2271280445,67.9335416054615,primary,50,"LINESTRING(32.8306179 39.9159554,32.8314115 39.9160079)",39.9159554,32.8306179,39.9160079,32.8314115,2,67.9376382983879,73563.8915351314
1327,2271280445,29431530,85.2504000152894,primary,54,"LINESTRING(32.8314115 39.9160079,32.8324096 39.9160498)",39.9160079,32.8314115,39.9160498,32.8324096,2,85.2555409913442,73631.8291734298
1328,29431530,4755283202,181.39603329362,primary,56,"LINESTRING(32.8324096 39.9160498,32.8345353 39.9161055)",39.9160498,32.8324096,39.9161055,32.8345353,2,181.406972276469,73717.0847144211
1329,4755283202,276961400,89.3194956805965,primary,69,"LINESTRING(32.8345353 39.9161055,32.8355826 39.9161084)",39.9161055,32.8345353,39.9161084,32.8355826,2,89.3248820411115,73898.4916866976
1330,276961400,2422382723,56.4181073207713,primary,61,"LINESTRING(32.8355826 39.9161084,32.8362441 39.916104)",39.9161084,32.8355826,39.916104,32.8362441,2,56.421509582095,73987.8165687387
1331,2422382723,276961406,152.803365376825,primary,62,"LINESTRING(32.8362441 39.916104,32.8380307 39.9160006)",39.916104,32.8362441,39.9160006,32.8380307,2,152.812580095376,74044.2380783208
1332,276961406,2354783623,45.7024475002714,primary,44,"LINESTRING(32.8380307 39.9160006,32.8385638 39.9159588)",39.9160006,32.8380307,39.9159588,32.8385638,2,45.7052035599286,74197.0506584161
1333,2354783623,2354783612,56.2562881702725,primary,57,"LINESTRING(32.8385638 39.9159588,32.8392156 39.9158811)",39.9159588,32.8385638,39.9158811,32.8392156,2,56.2596806731859,74242.7558619761
1334,2354783612,2354783599,94.8079347976662,primary,57,"LINESTRING(32.8392156 39.9158811,32.8403052 39.9157121)",39.9158811,32.8392156,39.9157121,32.8403052,2,94.8136521353269,74299.0155426493
1335,2354783599,277130708,89.1234452700836,primary,56,"LINESTRING(32.8403052 39.9157121,32.8413279 39.9155474)",39.9157121,32.8403052,39.9155474,32.8413279,2,89.1288198078919,74393.8291947846
1336,277130708,4755304977,186.112411135236,primary,56,"LINESTRING(32.8413279 39.9155474,32.8434629 39.9152011)",39.9155474,32.8413279,39.9152011,32.8434629,2,186.123634536522,74482.9580145925
1337,4755304977,2344081828,117.930206246375,primary,38,"LINESTRING(32.8434629 39.9152011,32.84481 39.9149618)",39.9152011,32.8434629,39.9149618,32.84481,2,117.937317959239,74669.081649129
1338,2344081828,4755304978,115.805242494852,primary,34,"LINESTRING(32.84481 39.9149618,32.846139 39.9147483)",39.9149618,32.84481,39.9147483,32.846139,2,115.812226063006,74787.0189670883
1339,4755304978,164555700,217.231737626126,primary,55,"LINESTRING(32.846139 39.9147483,32.8486301 39.914341)",39.9147483,32.846139,39.914341,32.8486301,2,217.244837660393,74902.8311931513
